Source,Target
100404,110503
100404,110600
100405,100406
100405,100400
100405,100403
100405,100404
100405,110005
100405,110102
100405,110206
100405,110303
100405,110400
100405,110504
100405,110601
100406,100400
100406,100401
100406,100404
100406,100405
100406,110006
100406,110103
100406,110200
100406,110304
100406,110401
100406,110505
100406,110602
100500,100501
100500,100502
100500,100505
100500,100506
100500,110000
100500,110105
100500,110203
100500,110301
100500,110406
100500,110504
100500,110602
100501,100502
100501,100503
100501,100506
100501,100500
100501,110001
100501,110106
100501,110204
100501,110302
100501,110400
100501,110505
100501,110603
100502,100503
100502,100504
100502,100500
100502,100501
100502,110002
100502,110100
100502,110205
100502,110303
100502,110401
100502,110506
100502,110604
100503,100504
100503,100505
100503,100501
100503,100502
100503,110003
100503,110101
100503,110206
100503,110304
100503,110402
100503,110500
100503,110605
100504,100505
100504,100506
100504,100502
100504,100503
100504,110004
100504,110102
100504,110200
100504,110305
100504,110403
100504,110501
100504,110606
100505,100506
100505,100500
100505,100503
100505,100504
100505,110005
100505,110103
100505,110201
100505,110306
100505,110404
100505,110502
100505,110600
100506,100500
100506,100501
100506,100504
100506,100505
100506,110006
100506,110104
100506,110202
100506,110300
100506,110405
100506,110503
100506,110601
100600,100601
100600,100602
100600,100605
100600,100606
100600,110000
100600,110106
100600,110205
100600,110304
100600,110403
100600,110502
100600,110601
100601,100602
100601,100603
100601,100606
100601,100600
100601,110001
100601,110100
100601,110206
100601,110305
100601,110404
100601,110503
100601,110602
100602,100603
100602,100604
100602,100600
100602,100601
100602,110002
100602,110101
100602,110200
100602,110306
100602,110405
100602,110504
100602,110603
100603,100604
100603,100605
100603,100601
100603,100602
100603,110003
100603,110102
100603,110201
100603,110300
100603,110406
100603,110505
100603,110604
100604,100605
100604,100606
100604,100602
100604,100603
100604,110004
100604,110103
100604,110202
100604,110301
100604,110400
100604,110506
100604,110605
100605,100606
100605,100600
100605,100603
100605,100604
100605,110005
100605,110104
100605,110203
100605,110302
100605,110401
100605,110500
100605,110606
100606,100600
100606,100601
100606,100604
100606,100605
100606,110006
100606,110105
100606,110204
100606,110303
100606,110402
100606,110501
100606,110600
110000,110003
110000,110006
110000,110001
110000,110004
110000,100000
110000,100100
110000,100200
110000,100300
110000,100400
110000,100500
110000,100600
110001,110004
110001,110000
110001,110002
110001,110005
110001,100001
110001,100101
110001,100201
110001,100301
110001,100401
110001,100501
110001,100601
110002,110005
110002,110001
110002,110003
110002,110006
110002,100002
110002,100102
110002,100202
110002,100302
110002,100402
110002,100502
110002,100602
110003,110006
110003,110002
110003,110004
110003,110000
110003,100003
110003,100103
110003,100203
110003,100303
110003,100403
110003,100503
110003,100603
110004,110000
110004,110003
110004,110005
110004,110001
110004,100004
110004,100104
110004,100204
110004,100304
110004,100404
110004,100504
110004,100604
110005,110001
110005,110004
110005,110006
110005,110002
110005,100005
110005,100105
110005,100205
110005,100305
110005,100405
110005,100505
110005,100605
110006,110002
110006,110005
110006,110000
110006,110003
110006,100006
110006,100106
110006,100206
110006,100306
110006,100406
110006,100506
110006,100606
110100,110103
110100,110106
110100,110101
110100,110104
110100,100000
110100,100106
110100,100205
110100,100304
110100,100403
110100,100502
110100,100601
110101,110104
110101,110100
110101,110102
110101,110105
110101,100001
110101,100100
110101,100206
110101,100305
110101,100404
110101,100503
110101,100602
110102,110105
110102,110101
110102,110103
110102,110106
110102,100002
110102,100101
110102,100200
110102,100306
110102,100405
110102,100504
110102,100603
110103,110106
110103,110102
110103,110104
110103,110100
110103,100003
110103,100102
110103,100201
110103,100300
110103,100406
110103,100505
110103,100604
110104,110100
110104,110103
110104,110105
110104,110101
110104,100004
110104,100103
110104,100202
110104,100301
110104,100400
110104,100506
110104,100605
110105,110101
110105,110104
110105,110106
110105,110102
110105,100005
110105,100104
110105,100203
110105,100302
110105,100401
110105,100500
110105,100606
110106,110102
110106,110105
110106,110100
110106,110103
110106,100006
110106,100105
110106,100204
110106,100303
110106,100402
110106,100501
110106,100600
110200,110203
110200,110206
110200,110201
110200,110204
110200,100000
110200,100105
110200,100203
110200,100301
110200,100406
110200,100504
110200,100602
110201,110204
110201,110200
110201,110202
110201,110205
110201,100001
110201,100106
110201,100204
110201,100302
110201,100400
110201,100505
110201,100603
110202,110205
110202,110201
110202,110203
110202,110206
110202,100002
110202,100100
110202,100205
110202,100303
110202,100401
110202,100506
110202,100604
110203,110206
110203,110202
110203,110204
110203,110200
110203,100003
110203,100101
110203,100206
110203,100304
110203,100402
110203,100500
110203,100605
110204,110200
110204,110203
110204,110205
110204,110201
110204,100004
110204,100102
110204,100200
110204,100305
110204,100403
110204,100501
110204,100606
110205,110201
110205,110204
110205,110206
110205,110202
110205,100005
110205,100103
110205,100201
110205,100306
110205,100404
110205,100502
110205,100600
110206,110202
110206,110205
110206,110200
110206,110203
110206,100006
110206,100104
110206,100202
110206,100300
110206,100405
110206,100503
110206,100601
110300,110303
110300,110306
110300,110301
110300,110304
110300,100000
110300,100104
110300,100201
110300,100305
110300,100402
110300,100506
110300,100603
110301,110304
110301,110300
110301,110302
110301,110305
110301,100001
110301,100105
110301,100202
110301,100306
110301,100403
110301,100500
110301,100604
110302,110305
110302,110301
110302,110303
110302,110306
110302,100002
110302,100106
110302,100203
110302,100300
110302,100404
110302,100501
110302,100605
110303,110306
110303,110302
110303,110304
110303,110300
110303,100003
110303,100100
110303,100204
110303,100301
110303,100405
110303,100502
110303,100606
110304,110300
110304,110303
110304,110305
110304,110301
110304,100004
110304,100101
110304,100205
110304,100302
110304,100406
110304,100503
110304,100600
110305,110301
110305,110304
110305,110306
110305,110302
110305,100005
110305,100102
110305,100206
110305,100303
110305,100400
110305,100504
110305,100601
110306,110302
110306,110305
110306,110300
110306,110303
110306,100006
110306,100103
110306,100200
110306,100304
110306,100401
110306,100505
110306,100602
110400,110403
110400,110406
110400,110401
110400,110404
110400,100000
110400,100103
110400,100206
110400,100302
110400,100405
110400,100501
110400,100604
110401,110404
110401,110400
110401,110402
110401,110405
110401,100001
110401,100104
110401,100200
110401,100303
110401,100406
110401,100502
110401,100605
110402,110405
110402,110401
110402,110403
110402,110406
110402,100002
110402,100105
110402,100201
110402,100304
110402,100400
110402,100503
110402,100606
110403,110406
110403,110402
110403,110404
110403,110400
110403,100003
110403,100106
110403,100202
110403,100305
110403,100401
110403,100504
110403,100600
110404,110400
110404,110403
110404,110405
110404,110401
110404,100004
110404,100100
110404,100203
110404,100306
110404,100402
110404,100505
110404,100601
110405,110401
110405,110404
110405,110406
110405,110402
110405,100005
110405,100101
110405,100204
110405,100300
110405,100403
110405,100506
110405,100602
110406,110402
110406,110405
110406,110400
110406,110403
110406,100006
110406,100102
110406,100205
110406,100301
110406,100404
110406,100500
110406,100603
110500,110503
110500,110506
110500,110501
110500,110504
110500,100000
110500,100102
110500,100204
110500,100306
110500,100401
110500,100503
110500,100605
110501,110504
110501,110500
110501,110502
110501,110505
110501,100001
110501,100103
110501,100205
110501,100300
110501,100402
110501,100504
110501,100606
110502,110505
110502,110501
110502,110503
110502,110506
110502,100002
110502,100104
110502,100206
110502,100301
110502,100403
110502,100505
110502,100600
110503,110506
110503,110502
110503,110504
110503,110500
110503,100003
110503,100105
110503,100200
110503,100302
110503,100404
110503,100506
110503,100601
110504,110500
110504,110503
110504,110505
110504,110501
110504,100004
110504,100106
110504,100201
110504,100303
110504,100405
110504,100500
110504,100602
110505,110501
110505,110504
110505,110506
110505,110502
110505,100005
110505,100100
110505,100202
110505,100304
110505,100406
110505,100501
110505,100603
110506,110502
110506,110505
110506,110500
110506,110503
110506,100006
110506,100101
110506,100203
110506,100305
110506,100400
110506,100502
110506,100604
110600,110603
110600,110606
110600,110601
110600,110604
110600,100000
110600,100101
110600,100202
110600,100303
110600,100404
110600,100505
110600,100606
110601,110604
110601,110600
110601,110602
110601,110605
110601,100001
110601,100102
110601,100203
110601,100304
110601,100405
110601,100506
110601,100600
110602,110605
110602,110601
110602,110603
110602,110606
110602,100002
110602,100103
110602,100204
110602,100305
110602,100406
110602,100500
110602,100601
110603,110606
110603,110602
110603,110604
110603,110600
110603,100003
110603,100104
110603,100205
110603,100306
110603,100400
110603,100501
110603,100602
110604,110600
110604,110603
110604,110605
110604,110601
110604,100004
110604,100105
110604,100206
110604,100300
110604,100401
110604,100502
110604,100603
110605,110601
110605,110604
110605,110606
110605,110602
110605,100005
110605,100106
110605,100200
110605,100301
110605,100402
110605,100503
110605,100604
110606,110602
110606,110605
110606,110600
110606,110603
110606,100006
110606,100100
110606,100201
110606,100302
110606,100403
110606,100504
110606,100605
