Source,Target
100009,110709
100009,110809
100009,110909
100009,111009
100010,100000
100010,100003
100010,100004
100010,100005
100010,100006
100010,100009
100010,110010
100010,110110
100010,110210
100010,110310
100010,110410
100010,110510
100010,110610
100010,110710
100010,110810
100010,110910
100010,111010
100100,100101
100100,100104
100100,100105
100100,100106
100100,100107
100100,100110
100100,110000
100100,110101
100100,110202
100100,110303
100100,110404
100100,110505
100100,110606
100100,110707
100100,110808
100100,110909
100100,111010
100101,100102
100101,100105
100101,100106
100101,100107
100101,100108
100101,100100
100101,110001
100101,110102
100101,110203
100101,110304
100101,110405
100101,110506
100101,110607
100101,110708
100101,110809
100101,110910
100101,111000
100102,100103
100102,100106
100102,100107
100102,100108
100102,100109
100102,100101
100102,110002
100102,110103
100102,110204
100102,110305
100102,110406
100102,110507
100102,110608
100102,110709
100102,110810
100102,110900
100102,111001
100103,100104
100103,100107
100103,100108
100103,100109
100103,100110
100103,100102
100103,110003
100103,110104
100103,110205
100103,110306
100103,110407
100103,110508
100103,110609
100103,110710
100103,110800
100103,110901
100103,111002
100104,100105
100104,100108
100104,100109
100104,100110
100104,100100
100104,100103
100104,110004
100104,110105
100104,110206
100104,110307
100104,110408
100104,110509
100104,110610
100104,110700
100104,110801
100104,110902
100104,111003
100105,100106
100105,100109
100105,100110
100105,100100
100105,100101
100105,100104
100105,110005
100105,110106
100105,110207
100105,110308
100105,110409
100105,110510
100105,110600
100105,110701
100105,110802
100105,110903
100105,111004
100106,100107
100106,100110
100106,100100
100106,100101
100106,100102
100106,100105
100106,110006
100106,110107
100106,110208
100106,110309
100106,110410
100106,110500
100106,110601
100106,110702
100106,110803
100106,110904
100106,111005
100107,100108
100107,100100
100107,100101
100107,100102
100107,100103
100107,100106
100107,110007
100107,110108
100107,110209
100107,110310
100107,110400
100107,110501
100107,110602
100107,110703
100107,110804
100107,110905
100107,111006
100108,100109
100108,100101
100108,100102
100108,100103
100108,100104
100108,100107
100108,110008
100108,110109
100108,110210
100108,110300
100108,110401
100108,110502
100108,110603
100108,110704
100108,110805
100108,110906
100108,111007
100109,100110
100109,100102
100109,100103
100109,100104
100109,100105
100109,100108
100109,110009
100109,110110
100109,110200
100109,110301
100109,110402
100109,110503
100109,110604
100109,110705
100109,110806
100109,110907
100109,111008
100110,100100
100110,100103
100110,100104
100110,100105
100110,100106
100110,100109
100110,110010
100110,110100
100110,110201
100110,110302
100110,110403
100110,110504
100110,110605
100110,110706
100110,110807
100110,110908
100110,111009
100200,100201
100200,100204
100200,100205
100200,100206
100200,100207
100200,100210
100200,110000
100200,110102
100200,110204
100200,110306
100200,110408
100200,110510
100200,110601
100200,110703
100200,110805
100200,110907
100200,111009
100201,100202
100201,100205
100201,100206
100201,100207
100201,100208
100201,100200
100201,110001
100201,110103
100201,110205
100201,110307
100201,110409
100201,110500
100201,110602
100201,110704
100201,110806
100201,110908
100201,111010
100202,100203
100202,100206
100202,100207
100202,100208
100202,100209
100202,100201
100202,110002
100202,110104
100202,110206
100202,110308
100202,110410
100202,110501
100202,110603
100202,110705
100202,110807
100202,110909
100202,111000
100203,100204
100203,100207
100203,100208
100203,100209
100203,100210
100203,100202
100203,110003
100203,110105
100203,110207
100203,110309
100203,110400
100203,110502
100203,110604
100203,110706
100203,110808
100203,110910
100203,111001
100204,100205
100204,100208
100204,100209
100204,100210
100204,100200
100204,100203
100204,110004
100204,110106
100204,110208
100204,110310
100204,110401
100204,110503
100204,110605
100204,110707
100204,110809
100204,110900
100204,111002
100205,100206
100205,100209
100205,100210
100205,100200
100205,100201
100205,100204
100205,110005
100205,110107
100205,110209
100205,110300
100205,110402
100205,110504
100205,110606
100205,110708
100205,110810
100205,110901
100205,111003
100206,100207
100206,100210
100206,100200
100206,100201
100206,100202
100206,100205
100206,110006
100206,110108
100206,110210
100206,110301
100206,110403
100206,110505
100206,110607
100206,110709
100206,110800
100206,110902
100206,111004
100207,100208
100207,100200
100207,100201
100207,100202
100207,100203
100207,100206
100207,110007
100207,110109
100207,110200
100207,110302
100207,110404
100207,110506
100207,110608
100207,110710
100207,110801
100207,110903
100207,111005
100208,100209
100208,100201
100208,100202
100208,100203
100208,100204
100208,100207
100208,110008
100208,110110
100208,110201
100208,110303
100208,110405
100208,110507
100208,110609
100208,110700
100208,110802
100208,110904
100208,111006
100209,100210
100209,100202
100209,100203
100209,100204
100209,100205
100209,100208
100209,110009
100209,110100
100209,110202
100209,110304
100209,110406
100209,110508
100209,110610
100209,110701
100209,110803
100209,110905
100209,111007
100210,100200
100210,100203
100210,100204
100210,100205
100210,100206
100210,100209
100210,110010
100210,110101
100210,110203
100210,110305
100210,110407
100210,110509
100210,110600
100210,110702
100210,110804
100210,110906
100210,111008
100300,100301
100300,100304
100300,100305
100300,100306
100300,100307
100300,100310
100300,110000
100300,110103
100300,110206
100300,110309
100300,110401
100300,110504
100300,110607
100300,110710
100300,110802
100300,110905
100300,111008
100301,100302
100301,100305
100301,100306
100301,100307
100301,100308
100301,100300
100301,110001
100301,110104
100301,110207
100301,110310
100301,110402
100301,110505
100301,110608
100301,110700
100301,110803
100301,110906
100301,111009
100302,100303
100302,100306
100302,100307
100302,100308
100302,100309
100302,100301
100302,110002
100302,110105
100302,110208
100302,110300
100302,110403
100302,110506
100302,110609
100302,110701
100302,110804
100302,110907
100302,111010
100303,100304
100303,100307
100303,100308
100303,100309
100303,100310
100303,100302
100303,110003
100303,110106
100303,110209
100303,110301
100303,110404
100303,110507
100303,110610
100303,110702
100303,110805
100303,110908
100303,111000
100304,100305
100304,100308
100304,100309
100304,100310
100304,100300
100304,100303
100304,110004
100304,110107
100304,110210
100304,110302
100304,110405
100304,110508
100304,110600
100304,110703
100304,110806
100304,110909
100304,111001
100305,100306
100305,100309
100305,100310
100305,100300
100305,100301
100305,100304
100305,110005
100305,110108
100305,110200
100305,110303
100305,110406
100305,110509
100305,110601
100305,110704
100305,110807
100305,110910
100305,111002
100306,100307
100306,100310
100306,100300
100306,100301
100306,100302
100306,100305
100306,110006
100306,110109
100306,110201
100306,110304
100306,110407
100306,110510
100306,110602
100306,110705
100306,110808
100306,110900
100306,111003
100307,100308
100307,100300
100307,100301
100307,100302
100307,100303
100307,100306
100307,110007
100307,110110
100307,110202
100307,110305
100307,110408
100307,110500
100307,110603
100307,110706
100307,110809
100307,110901
100307,111004
100308,100309
100308,100301
100308,100302
100308,100303
100308,100304
100308,100307
100308,110008
100308,110100
100308,110203
100308,110306
100308,110409
100308,110501
100308,110604
100308,110707
100308,110810
100308,110902
100308,111005
100309,100310
100309,100302
100309,100303
100309,100304
100309,100305
100309,100308
100309,110009
100309,110101
100309,110204
100309,110307
100309,110410
100309,110502
100309,110605
100309,110708
100309,110800
100309,110903
100309,111006
100310,100300
100310,100303
100310,100304
100310,100305
100310,100306
100310,100309
100310,110010
100310,110102
100310,110205
100310,110308
100310,110400
100310,110503
100310,110606
100310,110709
100310,110801
100310,110904
100310,111007
100400,100401
100400,100404
100400,100405
100400,100406
100400,100407
100400,100410
100400,110000
100400,110104
100400,110208
100400,110301
100400,110405
100400,110509
100400,110602
100400,110706
100400,110810
100400,110903
100400,111007
100401,100402
100401,100405
100401,100406
100401,100407
100401,100408
100401,100400
100401,110001
100401,110105
100401,110209
100401,110302
100401,110406
100401,110510
100401,110603
100401,110707
100401,110800
100401,110904
100401,111008
100402,100403
100402,100406
100402,100407
100402,100408
100402,100409
100402,100401
100402,110002
100402,110106
100402,110210
100402,110303
100402,110407
100402,110500
100402,110604
100402,110708
100402,110801
100402,110905
100402,111009
100403,100404
100403,100407
100403,100408
100403,100409
100403,100410
100403,100402
100403,110003
100403,110107
100403,110200
100403,110304
100403,110408
100403,110501
100403,110605
100403,110709
100403,110802
100403,110906
100403,111010
100404,100405
100404,100408
100404,100409
100404,100410
100404,100400
100404,100403
100404,110004
100404,110108
100404,110201
100404,110305
100404,110409
100404,110502
100404,110606
100404,110710
100404,110803
100404,110907
100404,111000
100405,100406
100405,100409
100405,100410
100405,100400
100405,100401
100405,100404
100405,110005
100405,110109
100405,110202
100405,110306
100405,110410
100405,110503
100405,110607
100405,110700
100405,110804
100405,110908
100405,111001
100406,100407
100406,100410
100406,100400
100406,100401
100406,100402
100406,100405
100406,110006
100406,110110
100406,110203
100406,110307
100406,110400
100406,110504
100406,110608
100406,110701
100406,110805
100406,110909
100406,111002
100407,100408
100407,100400
100407,100401
100407,100402
100407,100403
100407,100406
100407,110007
100407,110100
100407,110204
100407,110308
100407,110401
100407,110505
100407,110609
100407,110702
100407,110806
100407,110910
100407,111003
100408,100409
100408,100401
100408,100402
100408,100403
100408,100404
100408,100407
100408,110008
100408,110101
100408,110205
100408,110309
100408,110402
100408,110506
100408,110610
100408,110703
100408,110807
100408,110900
100408,111004
100409,100410
100409,100402
100409,100403
100409,100404
100409,100405
100409,100408
100409,110009
100409,110102
100409,110206
100409,110310
100409,110403
100409,110507
100409,110600
100409,110704
100409,110808
100409,110901
100409,111005
100410,100400
100410,100403
100410,100404
100410,100405
100410,100406
100410,100409
100410,110010
100410,110103
100410,110207
100410,110300
100410,110404
100410,110508
100410,110601
100410,110705
100410,110809
100410,110902
100410,111006
100500,100501
100500,100504
100500,100505
100500,100506
100500,100507
100500,100510
100500,110000
100500,110105
100500,110210
100500,110304
100500,110409
100500,110503
100500,110608
100500,110702
100500,110807
100500,110901
100500,111006
100501,100502
100501,100505
100501,100506
100501,100507
100501,100508
100501,100500
100501,110001
100501,110106
100501,110200
100501,110305
100501,110410
100501,110504
100501,110609
100501,110703
100501,110808
100501,110902
100501,111007
100502,100503
100502,100506
100502,100507
100502,100508
100502,100509
100502,100501
100502,110002
100502,110107
100502,110201
100502,110306
100502,110400
100502,110505
100502,110610
100502,110704
100502,110809
100502,110903
100502,111008
100503,100504
100503,100507
100503,100508
100503,100509
100503,100510
100503,100502
100503,110003
100503,110108
100503,110202
100503,110307
100503,110401
100503,110506
100503,110600
100503,110705
100503,110810
100503,110904
100503,111009
100504,100505
100504,100508
100504,100509
100504,100510
100504,100500
100504,100503
100504,110004
100504,110109
100504,110203
100504,110308
100504,110402
100504,110507
100504,110601
100504,110706
100504,110800
100504,110905
100504,111010
100505,100506
100505,100509
100505,100510
100505,100500
100505,100501
100505,100504
100505,110005
100505,110110
100505,110204
100505,110309
100505,110403
100505,110508
100505,110602
100505,110707
100505,110801
100505,110906
100505,111000
100506,100507
100506,100510
100506,100500
100506,100501
100506,100502
100506,100505
100506,110006
100506,110100
100506,110205
100506,110310
100506,110404
100506,110509
100506,110603
100506,110708
100506,110802
100506,110907
100506,111001
100507,100508
100507,100500
100507,100501
100507,100502
100507,100503
100507,100506
100507,110007
100507,110101
100507,110206
100507,110300
100507,110405
100507,110510
100507,110604
100507,110709
100507,110803
100507,110908
100507,111002
100508,100509
100508,100501
100508,100502
100508,100503
100508,100504
100508,100507
100508,110008
100508,110102
100508,110207
100508,110301
100508,110406
100508,110500
100508,110605
100508,110710
100508,110804
100508,110909
100508,111003
100509,100510
100509,100502
100509,100503
100509,100504
100509,100505
100509,100508
100509,110009
100509,110103
100509,110208
100509,110302
100509,110407
100509,110501
100509,110606
100509,110700
100509,110805
100509,110910
100509,111004
100510,100500
100510,100503
100510,100504
100510,100505
100510,100506
100510,100509
100510,110010
100510,110104
100510,110209
100510,110303
100510,110408
100510,110502
100510,110607
100510,110701
100510,110806
100510,110900
100510,111005
100600,100601
100600,100604
100600,100605
100600,100606
100600,100607
100600,100610
100600,110000
100600,110106
100600,110201
100600,110307
100600,110402
100600,110508
100600,110603
100600,110709
100600,110804
100600,110910
100600,111005
100601,100602
100601,100605
100601,100606
100601,100607
100601,100608
100601,100600
100601,110001
100601,110107
100601,110202
100601,110308
100601,110403
100601,110509
100601,110604
100601,110710
100601,110805
100601,110900
100601,111006
100602,100603
100602,100606
100602,100607
100602,100608
100602,100609
100602,100601
100602,110002
100602,110108
100602,110203
100602,110309
100602,110404
100602,110510
100602,110605
100602,110700
100602,110806
100602,110901
100602,111007
100603,100604
100603,100607
100603,100608
100603,100609
100603,100610
100603,100602
100603,110003
100603,110109
100603,110204
100603,110310
100603,110405
100603,110500
100603,110606
100603,110701
100603,110807
100603,110902
100603,111008
100604,100605
100604,100608
100604,100609
100604,100610
100604,100600
100604,100603
100604,110004
100604,110110
100604,110205
100604,110300
100604,110406
100604,110501
100604,110607
100604,110702
100604,110808
100604,110903
100604,111009
100605,100606
100605,100609
100605,100610
100605,100600
100605,100601
100605,100604
100605,110005
100605,110100
100605,110206
100605,110301
100605,110407
100605,110502
100605,110608
100605,110703
100605,110809
100605,110904
100605,111010
100606,100607
100606,100610
100606,100600
100606,100601
100606,100602
100606,100605
100606,110006
100606,110101
100606,110207
100606,110302
100606,110408
100606,110503
100606,110609
100606,110704
100606,110810
100606,110905
100606,111000
100607,100608
100607,100600
100607,100601
100607,100602
100607,100603
100607,100606
100607,110007
100607,110102
100607,110208
100607,110303
100607,110409
100607,110504
100607,110610
100607,110705
100607,110800
100607,110906
100607,111001
100608,100609
100608,100601
100608,100602
100608,100603
100608,100604
100608,100607
100608,110008
100608,110103
100608,110209
100608,110304
100608,110410
100608,110505
100608,110600
100608,110706
100608,110801
100608,110907
100608,111002
100609,100610
100609,100602
100609,100603
100609,100604
100609,100605
100609,100608
100609,110009
100609,110104
100609,110210
100609,110305
100609,110400
100609,110506
100609,110601
100609,110707
100609,110802
100609,110908
100609,111003
100610,100600
100610,100603
100610,100604
100610,100605
100610,100606
100610,100609
100610,110010
100610,110105
100610,110200
100610,110306
100610,110401
100610,110507
100610,110602
100610,110708
100610,110803
100610,110909
100610,111004
100700,100701
100700,100704
100700,100705
100700,100706
100700,100707
100700,100710
100700,110000
100700,110107
100700,110203
100700,110310
100700,110406
100700,110502
100700,110609
100700,110705
100700,110801
100700,110908
100700,111004
100701,100702
100701,100705
100701,100706
100701,100707
100701,100708
100701,100700
100701,110001
100701,110108
100701,110204
100701,110300
100701,110407
100701,110503
100701,110610
100701,110706
100701,110802
100701,110909
100701,111005
100702,100703
100702,100706
100702,100707
100702,100708
100702,100709
100702,100701
100702,110002
100702,110109
100702,110205
100702,110301
100702,110408
100702,110504
100702,110600
100702,110707
100702,110803
100702,110910
100702,111006
100703,100704
100703,100707
100703,100708
100703,100709
100703,100710
100703,100702
100703,110003
100703,110110
100703,110206
100703,110302
100703,110409
100703,110505
100703,110601
100703,110708
100703,110804
100703,110900
100703,111007
100704,100705
100704,100708
100704,100709
100704,100710
100704,100700
100704,100703
100704,110004
100704,110100
100704,110207
100704,110303
100704,110410
100704,110506
100704,110602
100704,110709
100704,110805
100704,110901
100704,111008
100705,100706
100705,100709
100705,100710
100705,100700
100705,100701
100705,100704
100705,110005
100705,110101
100705,110208
100705,110304
100705,110400
100705,110507
100705,110603
100705,110710
100705,110806
100705,110902
100705,111009
100706,100707
100706,100710
100706,100700
100706,100701
100706,100702
100706,100705
100706,110006
100706,110102
100706,110209
100706,110305
100706,110401
100706,110508
100706,110604
100706,110700
100706,110807
100706,110903
100706,111010
100707,100708
100707,100700
100707,100701
100707,100702
100707,100703
100707,100706
100707,110007
100707,110103
100707,110210
100707,110306
100707,110402
100707,110509
100707,110605
100707,110701
100707,110808
100707,110904
100707,111000
100708,100709
100708,100701
100708,100702
100708,100703
100708,100704
100708,100707
100708,110008
100708,110104
100708,110200
100708,110307
100708,110403
100708,110510
100708,110606
100708,110702
100708,110809
100708,110905
100708,111001
100709,100710
100709,100702
100709,100703
100709,100704
100709,100705
100709,100708
100709,110009
100709,110105
100709,110201
100709,110308
100709,110404
100709,110500
100709,110607
100709,110703
100709,110810
100709,110906
100709,111002
100710,100700
100710,100703
100710,100704
100710,100705
100710,100706
100710,100709
100710,110010
100710,110106
100710,110202
100710,110309
100710,110405
100710,110501
100710,110608
100710,110704
100710,110800
100710,110907
100710,111003
100800,100801
100800,100804
100800,100805
100800,100806
100800,100807
100800,100810
100800,110000
100800,110108
100800,110205
100800,110302
100800,110410
100800,110507
100800,110604
100800,110701
100800,110809
100800,110906
100800,111003
100801,100802
100801,100805
100801,100806
100801,100807
100801,100808
100801,100800
100801,110001
100801,110109
100801,110206
100801,110303
100801,110400
100801,110508
100801,110605
100801,110702
100801,110810
100801,110907
100801,111004
100802,100803
100802,100806
100802,100807
100802,100808
100802,100809
100802,100801
100802,110002
100802,110110
100802,110207
100802,110304
100802,110401
100802,110509
100802,110606
100802,110703
100802,110800
100802,110908
100802,111005
100803,100804
100803,100807
100803,100808
100803,100809
100803,100810
100803,100802
100803,110003
100803,110100
100803,110208
100803,110305
100803,110402
100803,110510
100803,110607
100803,110704
100803,110801
100803,110909
100803,111006
100804,100805
100804,100808
100804,100809
100804,100810
100804,100800
100804,100803
100804,110004
100804,110101
100804,110209
100804,110306
100804,110403
100804,110500
100804,110608
100804,110705
100804,110802
100804,110910
100804,111007
100805,100806
100805,100809
100805,100810
100805,100800
100805,100801
100805,100804
100805,110005
100805,110102
100805,110210
100805,110307
100805,110404
100805,110501
100805,110609
100805,110706
100805,110803
100805,110900
100805,111008
100806,100807
100806,100810
100806,100800
100806,100801
100806,100802
100806,100805
100806,110006
100806,110103
100806,110200
100806,110308
100806,110405
100806,110502
100806,110610
100806,110707
100806,110804
100806,110901
100806,111009
100807,100808
100807,100800
100807,100801
100807,100802
100807,100803
100807,100806
100807,110007
100807,110104
100807,110201
100807,110309
100807,110406
100807,110503
100807,110600
100807,110708
100807,110805
100807,110902
100807,111010
100808,100809
100808,100801
100808,100802
100808,100803
100808,100804
100808,100807
100808,110008
100808,110105
100808,110202
100808,110310
100808,110407
100808,110504
100808,110601
100808,110709
100808,110806
100808,110903
100808,111000
100809,100810
100809,100802
100809,100803
100809,100804
100809,100805
100809,100808
100809,110009
100809,110106
100809,110203
100809,110300
100809,110408
100809,110505
100809,110602
100809,110710
100809,110807
100809,110904
100809,111001
100810,100800
100810,100803
100810,100804
100810,100805
100810,100806
100810,100809
100810,110010
100810,110107
100810,110204
100810,110301
100810,110409
100810,110506
100810,110603
100810,110700
100810,110808
100810,110905
100810,111002
100900,100901
100900,100904
100900,100905
100900,100906
100900,100907
100900,100910
100900,110000
100900,110109
100900,110207
100900,110305
100900,110403
100900,110501
100900,110610
100900,110708
100900,110806
100900,110904
100900,111002
100901,100902
100901,100905
100901,100906
100901,100907
100901,100908
100901,100900
100901,110001
100901,110110
100901,110208
100901,110306
100901,110404
100901,110502
100901,110600
100901,110709
100901,110807
100901,110905
100901,111003
100902,100903
100902,100906
100902,100907
100902,100908
100902,100909
100902,100901
100902,110002
100902,110100
100902,110209
100902,110307
100902,110405
100902,110503
100902,110601
100902,110710
100902,110808
100902,110906
100902,111004
100903,100904
100903,100907
100903,100908
100903,100909
100903,100910
100903,100902
100903,110003
100903,110101
100903,110210
100903,110308
100903,110406
100903,110504
100903,110602
100903,110700
100903,110809
100903,110907
100903,111005
100904,100905
100904,100908
100904,100909
100904,100910
100904,100900
100904,100903
100904,110004
100904,110102
100904,110200
100904,110309
100904,110407
100904,110505
100904,110603
100904,110701
100904,110810
100904,110908
100904,111006
100905,100906
100905,100909
100905,100910
100905,100900
100905,100901
100905,100904
100905,110005
100905,110103
100905,110201
100905,110310
100905,110408
100905,110506
100905,110604
100905,110702
100905,110800
100905,110909
100905,111007
100906,100907
100906,100910
100906,100900
100906,100901
100906,100902
100906,100905
100906,110006
100906,110104
100906,110202
100906,110300
100906,110409
100906,110507
100906,110605
100906,110703
100906,110801
100906,110910
100906,111008
100907,100908
100907,100900
100907,100901
100907,100902
100907,100903
100907,100906
100907,110007
100907,110105
100907,110203
100907,110301
100907,110410
100907,110508
100907,110606
100907,110704
100907,110802
100907,110900
100907,111009
100908,100909
100908,100901
100908,100902
100908,100903
100908,100904
100908,100907
100908,110008
100908,110106
100908,110204
100908,110302
100908,110400
100908,110509
100908,110607
100908,110705
100908,110803
100908,110901
100908,111010
100909,100910
100909,100902
100909,100903
100909,100904
100909,100905
100909,100908
100909,110009
100909,110107
100909,110205
100909,110303
100909,110401
100909,110510
100909,110608
100909,110706
100909,110804
100909,110902
100909,111000
100910,100900
100910,100903
100910,100904
100910,100905
100910,100906
100910,100909
100910,110010
100910,110108
100910,110206
100910,110304
100910,110402
100910,110500
100910,110609
100910,110707
100910,110805
100910,110903
100910,111001
101000,101001
101000,101004
101000,101005
101000,101006
101000,101007
101000,101010
101000,110000
101000,110110
101000,110209
101000,110308
101000,110407
101000,110506
101000,110605
101000,110704
101000,110803
101000,110902
101000,111001
101001,101002
101001,101005
101001,101006
101001,101007
101001,101008
101001,101000
101001,110001
101001,110100
101001,110210
101001,110309
101001,110408
101001,110507
101001,110606
101001,110705
101001,110804
101001,110903
101001,111002
101002,101003
101002,101006
101002,101007
101002,101008
101002,101009
101002,101001
101002,110002
101002,110101
101002,110200
101002,110310
101002,110409
101002,110508
101002,110607
101002,110706
101002,110805
101002,110904
101002,111003
101003,101004
101003,101007
101003,101008
101003,101009
101003,101010
101003,101002
101003,110003
101003,110102
101003,110201
101003,110300
101003,110410
101003,110509
101003,110608
101003,110707
101003,110806
101003,110905
101003,111004
101004,101005
101004,101008
101004,101009
101004,101010
101004,101000
101004,101003
101004,110004
101004,110103
101004,110202
101004,110301
101004,110400
101004,110510
101004,110609
101004,110708
101004,110807
101004,110906
101004,111005
101005,101006
101005,101009
101005,101010
101005,101000
101005,101001
101005,101004
101005,110005
101005,110104
101005,110203
101005,110302
101005,110401
101005,110500
101005,110610
101005,110709
101005,110808
101005,110907
101005,111006
101006,101007
101006,101010
101006,101000
101006,101001
101006,101002
101006,101005
101006,110006
101006,110105
101006,110204
101006,110303
101006,110402
101006,110501
101006,110600
101006,110710
101006,110809
101006,110908
101006,111007
101007,101008
101007,101000
101007,101001
101007,101002
101007,101003
101007,101006
101007,110007
101007,110106
101007,110205
101007,110304
101007,110403
101007,110502
101007,110601
101007,110700
101007,110810
101007,110909
101007,111008
101008,101009
101008,101001
101008,101002
101008,101003
101008,101004
101008,101007
101008,110008
101008,110107
101008,110206
101008,110305
101008,110404
101008,110503
101008,110602
101008,110701
101008,110800
101008,110910
101008,111009
101009,101010
101009,101002
101009,101003
101009,101004
101009,101005
101009,101008
101009,110009
101009,110108
101009,110207
101009,110306
101009,110405
101009,110504
101009,110603
101009,110702
101009,110801
101009,110900
101009,111010
101010,101000
101010,101003
101010,101004
101010,101005
101010,101006
101010,101009
101010,110010
101010,110109
101010,110208
101010,110307
101010,110406
101010,110505
101010,110604
101010,110703
101010,110802
101010,110901
101010,111000
110000,110002
110000,110008
110000,110010
110000,110001
110000,110003
110000,110009
110000,100000
110000,100100
110000,100200
110000,100300
110000,100400
110000,100500
110000,100600
110000,100700
110000,100800
110000,100900
110000,101000
110001,110003
110001,110009
110001,110000
110001,110002
110001,110004
110001,110010
110001,100001
110001,100101
110001,100201
110001,100301
110001,100401
110001,100501
110001,100601
110001,100701
110001,100801
110001,100901
110001,101001
110002,110004
110002,110010
110002,110001
110002,110003
110002,110005
110002,110000
110002,100002
110002,100102
110002,100202
110002,100302
110002,100402
110002,100502
110002,100602
110002,100702
110002,100802
110002,100902
110002,101002
110003,110005
110003,110000
110003,110002
110003,110004
110003,110006
110003,110001
110003,100003
110003,100103
110003,100203
110003,100303
110003,100403
110003,100503
110003,100603
110003,100703
110003,100803
110003,100903
110003,101003
110004,110006
110004,110001
110004,110003
110004,110005
110004,110007
110004,110002
110004,100004
110004,100104
110004,100204
110004,100304
110004,100404
110004,100504
110004,100604
110004,100704
110004,100804
110004,100904
110004,101004
110005,110007
110005,110002
110005,110004
110005,110006
110005,110008
110005,110003
110005,100005
110005,100105
110005,100205
110005,100305
110005,100405
110005,100505
110005,100605
110005,100705
110005,100805
110005,100905
110005,101005
110006,110008
110006,110003
110006,110005
110006,110007
110006,110009
110006,110004
110006,100006
110006,100106
110006,100206
110006,100306
110006,100406
110006,100506
110006,100606
110006,100706
110006,100806
110006,100906
110006,101006
110007,110009
110007,110004
110007,110006
110007,110008
110007,110010
110007,110005
110007,100007
110007,100107
110007,100207
110007,100307
110007,100407
110007,100507
110007,100607
110007,100707
110007,100807
110007,100907
110007,101007
110008,110010
110008,110005
110008,110007
110008,110009
110008,110000
110008,110006
110008,100008
110008,100108
110008,100208
110008,100308
110008,100408
110008,100508
110008,100608
110008,100708
110008,100808
110008,100908
110008,101008
110009,110000
110009,110006
110009,110008
110009,110010
110009,110001
110009,110007
110009,100009
110009,100109
110009,100209
110009,100309
110009,100409
110009,100509
110009,100609
110009,100709
110009,100809
110009,100909
110009,101009
110010,110001
110010,110007
110010,110009
110010,110000
110010,110002
110010,110008
110010,100010
110010,100110
110010,100210
110010,100310
110010,100410
110010,100510
110010,100610
110010,100710
110010,100810
110010,100910
110010,101010
110100,110102
110100,110108
110100,110110
110100,110101
110100,110103
110100,110109
110100,100000
110100,100110
110100,100209
110100,100308
110100,100407
110100,100506
110100,100605
110100,100704
110100,100803
110100,100902
110100,101001
110101,110103
110101,110109
110101,110100
110101,110102
110101,110104
110101,110110
110101,100001
110101,100100
110101,100210
110101,100309
110101,100408
110101,100507
110101,100606
110101,100705
110101,100804
110101,100903
110101,101002
110102,110104
110102,110110
110102,110101
110102,110103
110102,110105
110102,110100
110102,100002
110102,100101
110102,100200
110102,100310
110102,100409
110102,100508
110102,100607
110102,100706
110102,100805
110102,100904
110102,101003
110103,110105
110103,110100
110103,110102
110103,110104
110103,110106
110103,110101
110103,100003
110103,100102
110103,100201
110103,100300
110103,100410
110103,100509
110103,100608
110103,100707
110103,100806
110103,100905
110103,101004
110104,110106
110104,110101
110104,110103
110104,110105
110104,110107
110104,110102
110104,100004
110104,100103
110104,100202
110104,100301
110104,100400
110104,100510
110104,100609
110104,100708
110104,100807
110104,100906
110104,101005
110105,110107
110105,110102
