Source,Target
100003,112303
100003,112403
100003,112503
100003,112603
100003,112703
100003,112803
100004,100005
100004,100008
100004,100009
100004,100010
100004,100011
100004,100013
100004,100017
100004,100020
100004,100024
100004,100026
100004,100027
100004,100028
100004,100000
100004,100003
100004,110004
100004,110104
100004,110204
100004,110304
100004,110404
100004,110504
100004,110604
100004,110704
100004,110804
100004,110904
100004,111004
100004,111104
100004,111204
100004,111304
100004,111404
100004,111504
100004,111604
100004,111704
100004,111804
100004,111904
100004,112004
100004,112104
100004,112204
100004,112304
100004,112404
100004,112504
100004,112604
100004,112704
100004,112804
100005,100006
100005,100009
100005,100010
100005,100011
100005,100012
100005,100014
100005,100018
100005,100021
100005,100025
100005,100027
100005,100028
100005,100000
100005,100001
100005,100004
100005,110005
100005,110105
100005,110205
100005,110305
100005,110405
100005,110505
100005,110605
100005,110705
100005,110805
100005,110905
100005,111005
100005,111105
100005,111205
100005,111305
100005,111405
100005,111505
100005,111605
100005,111705
100005,111805
100005,111905
100005,112005
100005,112105
100005,112205
100005,112305
100005,112405
100005,112505
100005,112605
100005,112705
100005,112805
100006,100007
100006,100010
100006,100011
100006,100012
100006,100013
100006,100015
100006,100019
100006,100022
100006,100026
100006,100028
100006,100000
100006,100001
100006,100002
100006,100005
100006,110006
100006,110106
100006,110206
100006,110306
100006,110406
100006,110506
100006,110606
100006,110706
100006,110806
100006,110906
100006,111006
100006,111106
100006,111206
100006,111306
100006,111406
100006,111506
100006,111606
100006,111706
100006,111806
100006,111906
100006,112006
100006,112106
100006,112206
100006,112306
100006,112406
100006,112506
100006,112606
100006,112706
100006,112806
100007,100008
100007,100011
100007,100012
100007,100013
100007,100014
100007,100016
100007,100020
100007,100023
100007,100027
100007,100000
100007,100001
100007,100002
100007,100003
100007,100006
100007,110007
100007,110107
100007,110207
100007,110307
100007,110407
100007,110507
100007,110607
100007,110707
100007,110807
100007,110907
100007,111007
100007,111107
100007,111207
100007,111307
100007,111407
100007,111507
100007,111607
100007,111707
100007,111807
100007,111907
100007,112007
100007,112107
100007,112207
100007,112307
100007,112407
100007,112507
100007,112607
100007,112707
100007,112807
100008,100009
100008,100012
100008,100013
100008,100014
100008,100015
100008,100017
100008,100021
100008,100024
100008,100028
100008,100001
100008,100002
100008,100003
100008,100004
100008,100007
100008,110008
100008,110108
100008,110208
100008,110308
100008,110408
100008,110508
100008,110608
100008,110708
100008,110808
100008,110908
100008,111008
100008,111108
100008,111208
100008,111308
100008,111408
100008,111508
100008,111608
100008,111708
100008,111808
100008,111908
100008,112008
100008,112108
100008,112208
100008,112308
100008,112408
100008,112508
100008,112608
100008,112708
100008,112808
100009,100010
100009,100013
100009,100014
100009,100015
100009,100016
100009,100018
100009,100022
100009,100025
100009,100000
100009,100002
100009,100003
100009,100004
100009,100005
100009,100008
100009,110009
100009,110109
100009,110209
100009,110309
100009,110409
100009,110509
100009,110609
100009,110709
100009,110809
100009,110909
100009,111009
100009,111109
100009,111209
100009,111309
100009,111409
100009,111509
100009,111609
100009,111709
100009,111809
100009,111909
100009,112009
100009,112109
100009,112209
100009,112309
100009,112409
100009,112509
100009,112609
100009,112709
100009,112809
100010,100011
100010,100014
100010,100015
100010,100016
100010,100017
100010,100019
100010,100023
100010,100026
100010,100001
100010,100003
100010,100004
100010,100005
100010,100006
100010,100009
100010,110010
100010,110110
100010,110210
100010,110310
100010,110410
100010,110510
100010,110610
100010,110710
100010,110810
100010,110910
100010,111010
100010,111110
100010,111210
100010,111310
100010,111410
100010,111510
100010,111610
100010,111710
100010,111810
100010,111910
100010,112010
100010,112110
100010,112210
100010,112310
100010,112410
100010,112510
100010,112610
100010,112710
100010,112810
100011,100012
100011,100015
100011,100016
100011,100017
100011,100018
100011,100020
100011,100024
100011,100027
100011,100002
100011,100004
100011,100005
100011,100006
100011,100007
100011,100010
100011,110011
100011,110111
100011,110211
100011,110311
100011,110411
100011,110511
100011,110611
100011,110711
100011,110811
100011,110911
100011,111011
100011,111111
100011,111211
100011,111311
100011,111411
100011,111511
100011,111611
100011,111711
100011,111811
100011,111911
100011,112011
100011,112111
100011,112211
100011,112311
100011,112411
100011,112511
100011,112611
100011,112711
100011,112811
100012,100013
100012,100016
100012,100017
100012,100018
100012,100019
100012,100021
100012,100025
100012,100028
100012,100003
100012,100005
100012,100006
100012,100007
100012,100008
100012,100011
100012,110012
100012,110112
100012,110212
100012,110312
100012,110412
100012,110512
100012,110612
100012,110712
100012,110812
100012,110912
100012,111012
100012,111112
100012,111212
100012,111312
100012,111412
100012,111512
100012,111612
100012,111712
100012,111812
100012,111912
100012,112012
100012,112112
100012,112212
100012,112312
100012,112412
100012,112512
100012,112612
100012,112712
100012,112812
100013,100014
100013,100017
100013,100018
100013,100019
100013,100020
100013,100022
100013,100026
100013,100000
100013,100004
100013,100006
100013,100007
100013,100008
100013,100009
100013,100012
100013,110013
100013,110113
100013,110213
100013,110313
100013,110413
100013,110513
100013,110613
100013,110713
100013,110813
100013,110913
100013,111013
100013,111113
100013,111213
100013,111313
100013,111413
100013,111513
100013,111613
100013,111713
100013,111813
100013,111913
100013,112013
100013,112113
100013,112213
100013,112313
100013,112413
100013,112513
100013,112613
100013,112713
100013,112813
100014,100015
100014,100018
100014,100019
100014,100020
100014,100021
100014,100023
100014,100027
100014,100001
100014,100005
100014,100007
100014,100008
100014,100009
100014,100010
100014,100013
100014,110014
100014,110114
100014,110214
100014,110314
100014,110414
100014,110514
100014,110614
100014,110714
100014,110814
100014,110914
100014,111014
100014,111114
100014,111214
100014,111314
100014,111414
100014,111514
100014,111614
100014,111714
100014,111814
100014,111914
100014,112014
100014,112114
100014,112214
100014,112314
100014,112414
100014,112514
100014,112614
100014,112714
100014,112814
100015,100016
100015,100019
100015,100020
100015,100021
100015,100022
100015,100024
100015,100028
100015,100002
100015,100006
100015,100008
100015,100009
100015,100010
100015,100011
100015,100014
100015,110015
100015,110115
100015,110215
100015,110315
100015,110415
100015,110515
100015,110615
100015,110715
100015,110815
100015,110915
100015,111015
100015,111115
100015,111215
100015,111315
100015,111415
100015,111515
100015,111615
100015,111715
100015,111815
100015,111915
100015,112015
100015,112115
100015,112215
100015,112315
100015,112415
100015,112515
100015,112615
100015,112715
100015,112815
100016,100017
100016,100020
100016,100021
100016,100022
100016,100023
100016,100025
100016,100000
100016,100003
100016,100007
100016,100009
100016,100010
100016,100011
100016,100012
100016,100015
100016,110016
100016,110116
100016,110216
100016,110316
100016,110416
100016,110516
100016,110616
100016,110716
100016,110816
100016,110916
100016,111016
100016,111116
100016,111216
100016,111316
100016,111416
100016,111516
100016,111616
100016,111716
100016,111816
100016,111916
100016,112016
100016,112116
100016,112216
100016,112316
100016,112416
100016,112516
100016,112616
100016,112716
100016,112816
100017,100018
100017,100021
100017,100022
100017,100023
100017,100024
100017,100026
100017,100001
100017,100004
100017,100008
100017,100010
100017,100011
100017,100012
100017,100013
100017,100016
100017,110017
100017,110117
100017,110217
100017,110317
100017,110417
100017,110517
100017,110617
100017,110717
100017,110817
100017,110917
100017,111017
100017,111117
100017,111217
100017,111317
100017,111417
100017,111517
100017,111617
100017,111717
100017,111817
100017,111917
100017,112017
100017,112117
100017,112217
100017,112317
100017,112417
100017,112517
100017,112617
100017,112717
100017,112817
100018,100019
100018,100022
100018,100023
100018,100024
100018,100025
100018,100027
100018,100002
100018,100005
100018,100009
100018,100011
100018,100012
100018,100013
100018,100014
100018,100017
100018,110018
100018,110118
100018,110218
100018,110318
100018,110418
100018,110518
100018,110618
100018,110718
100018,110818
100018,110918
100018,111018
100018,111118
100018,111218
100018,111318
100018,111418
100018,111518
100018,111618
100018,111718
100018,111818
100018,111918
100018,112018
100018,112118
100018,112218
100018,112318
100018,112418
100018,112518
100018,112618
100018,112718
100018,112818
100019,100020
100019,100023
100019,100024
100019,100025
100019,100026
100019,100028
100019,100003
100019,100006
100019,100010
100019,100012
100019,100013
100019,100014
100019,100015
100019,100018
100019,110019
100019,110119
100019,110219
100019,110319
100019,110419
100019,110519
100019,110619
100019,110719
100019,110819
100019,110919
100019,111019
100019,111119
100019,111219
100019,111319
100019,111419
100019,111519
100019,111619
100019,111719
100019,111819
100019,111919
100019,112019
100019,112119
100019,112219
100019,112319
100019,112419
100019,112519
100019,112619
100019,112719
100019,112819
100020,100021
100020,100024
100020,100025
100020,100026
100020,100027
100020,100000
100020,100004
100020,100007
100020,100011
100020,100013
100020,100014
100020,100015
100020,100016
100020,100019
100020,110020
100020,110120
100020,110220
100020,110320
100020,110420
100020,110520
100020,110620
100020,110720
100020,110820
100020,110920
100020,111020
100020,111120
100020,111220
100020,111320
100020,111420
100020,111520
100020,111620
100020,111720
100020,111820
100020,111920
100020,112020
100020,112120
100020,112220
100020,112320
100020,112420
100020,112520
100020,112620
100020,112720
100020,112820
100021,100022
100021,100025
100021,100026
100021,100027
100021,100028
100021,100001
100021,100005
100021,100008
100021,100012
100021,100014
100021,100015
100021,100016
100021,100017
100021,100020
100021,110021
100021,110121
100021,110221
100021,110321
100021,110421
100021,110521
100021,110621
100021,110721
100021,110821
100021,110921
100021,111021
100021,111121
100021,111221
100021,111321
100021,111421
100021,111521
100021,111621
100021,111721
100021,111821
100021,111921
100021,112021
100021,112121
100021,112221
100021,112321
100021,112421
100021,112521
100021,112621
100021,112721
100021,112821
100022,100023
100022,100026
100022,100027
100022,100028
100022,100000
100022,100002
100022,100006
100022,100009
100022,100013
100022,100015
100022,100016
100022,100017
100022,100018
100022,100021
100022,110022
100022,110122
100022,110222
100022,110322
100022,110422
100022,110522
100022,110622
100022,110722
100022,110822
100022,110922
100022,111022
100022,111122
100022,111222
100022,111322
100022,111422
100022,111522
100022,111622
100022,111722
100022,111822
100022,111922
100022,112022
100022,112122
100022,112222
100022,112322
100022,112422
100022,112522
100022,112622
100022,112722
100022,112822
100023,100024
100023,100027
100023,100028
100023,100000
100023,100001
100023,100003
100023,100007
100023,100010
100023,100014
100023,100016
100023,100017
100023,100018
100023,100019
100023,100022
100023,110023
100023,110123
100023,110223
100023,110323
100023,110423
100023,110523
100023,110623
100023,110723
100023,110823
100023,110923
100023,111023
100023,111123
100023,111223
100023,111323
100023,111423
100023,111523
100023,111623
100023,111723
100023,111823
100023,111923
100023,112023
100023,112123
100023,112223
100023,112323
100023,112423
100023,112523
100023,112623
100023,112723
100023,112823
100024,100025
100024,100028
100024,100000
100024,100001
100024,100002
100024,100004
100024,100008
100024,100011
100024,100015
100024,100017
100024,100018
100024,100019
100024,100020
100024,100023
100024,110024
100024,110124
100024,110224
100024,110324
100024,110424
100024,110524
100024,110624
100024,110724
100024,110824
100024,110924
100024,111024
100024,111124
100024,111224
100024,111324
100024,111424
100024,111524
100024,111624
100024,111724
100024,111824
100024,111924
100024,112024
100024,112124
100024,112224
100024,112324
100024,112424
100024,112524
100024,112624
100024,112724
100024,112824
100025,100026
100025,100000
100025,100001
100025,100002
100025,100003
100025,100005
100025,100009
100025,100012
100025,100016
100025,100018
100025,100019
100025,100020
100025,100021
100025,100024
100025,110025
100025,110125
100025,110225
100025,110325
100025,110425
100025,110525
100025,110625
100025,110725
100025,110825
100025,110925
100025,111025
100025,111125
100025,111225
100025,111325
100025,111425
100025,111525
100025,111625
100025,111725
100025,111825
100025,111925
100025,112025
100025,112125
100025,112225
100025,112325
100025,112425
100025,112525
100025,112625
100025,112725
100025,112825
100026,100027
100026,100001
100026,100002
100026,100003
100026,100004
100026,100006
100026,100010
100026,100013
100026,100017
100026,100019
100026,100020
100026,100021
100026,100022
100026,100025
100026,110026
100026,110126
100026,110226
100026,110326
100026,110426
100026,110526
100026,110626
100026,110726
100026,110826
100026,110926
100026,111026
100026,111126
100026,111226
100026,111326
100026,111426
100026,111526
100026,111626
100026,111726
100026,111826
100026,111926
100026,112026
100026,112126
100026,112226
100026,112326
100026,112426
100026,112526
100026,112626
100026,112726
100026,112826
100027,100028
100027,100002
100027,100003
100027,100004
100027,100005
100027,100007
100027,100011
100027,100014
100027,100018
100027,100020
100027,100021
100027,100022
100027,100023
100027,100026
100027,110027
100027,110127
100027,110227
100027,110327
100027,110427
100027,110527
100027,110627
100027,110727
100027,110827
100027,110927
100027,111027
100027,111127
100027,111227
100027,111327
100027,111427
100027,111527
100027,111627
100027,111727
100027,111827
100027,111927
100027,112027
100027,112127
100027,112227
100027,112327
100027,112427
100027,112527
100027,112627
100027,112727
100027,112827
100028,100000
100028,100003
100028,100004
100028,100005
100028,100006
100028,100008
100028,100012
100028,100015
100028,100019
100028,100021
100028,100022
100028,100023
100028,100024
100028,100027
100028,110028
100028,110128
100028,110228
100028,110328
100028,110428
100028,110528
100028,110628
100028,110728
100028,110828
100028,110928
100028,111028
100028,111128
100028,111228
100028,111328
100028,111428
100028,111528
100028,111628
100028,111728
100028,111828
100028,111928
100028,112028
100028,112128
100028,112228
100028,112328
100028,112428
100028,112528
100028,112628
100028,112728
100028,112828
100100,100101
100100,100104
100100,100105
100100,100106
100100,100107
100100,100109
100100,100113
100100,100116
100100,100120
100100,100122
100100,100123
100100,100124
100100,100125
100100,100128
100100,110000
100100,110101
100100,110202
100100,110303
100100,110404
100100,110505
100100,110606
100100,110707
100100,110808
100100,110909
100100,111010
100100,111111
100100,111212
100100,111313
100100,111414
100100,111515
100100,111616
100100,111717
100100,111818
100100,111919
100100,112020
100100,112121
100100,112222
100100,112323
100100,112424
100100,112525
100100,112626
100100,112727
100100,112828
100101,100102
100101,100105
100101,100106
100101,100107
100101,100108
100101,100110
100101,100114
100101,100117
100101,100121
100101,100123
100101,100124
100101,100125
100101,100126
100101,100100
100101,110001
100101,110102
100101,110203
100101,110304
100101,110405
100101,110506
100101,110607
100101,110708
100101,110809
100101,110910
100101,111011
100101,111112
100101,111213
100101,111314
100101,111415
100101,111516
100101,111617
100101,111718
100101,111819
100101,111920
100101,112021
100101,112122
100101,112223
100101,112324
100101,112425
100101,112526
100101,112627
100101,112728
100101,112800
100102,100103
100102,100106
100102,100107
100102,100108
100102,100109
100102,100111
100102,100115
100102,100118
100102,100122
100102,100124
100102,100125
100102,100126
100102,100127
100102,100101
100102,110002
100102,110103
100102,110204
100102,110305
100102,110406
100102,110507
100102,110608
100102,110709
100102,110810
100102,110911
100102,111012
100102,111113
100102,111214
100102,111315
100102,111416
100102,111517
100102,111618
100102,111719
100102,111820
100102,111921
100102,112022
100102,112123
100102,112224
100102,112325
100102,112426
100102,112527
100102,112628
100102,112700
100102,112801
100103,100104
100103,100107
100103,100108
100103,100109
100103,100110
100103,100112
100103,100116
100103,100119
100103,100123
100103,100125
100103,100126
100103,100127
100103,100128
100103,100102
100103,110003
100103,110104
100103,110205
100103,110306
100103,110407
100103,110508
100103,110609
100103,110710
100103,110811
100103,110912
100103,111013
100103,111114
100103,111215
100103,111316
100103,111417
100103,111518
100103,111619
100103,111720
100103,111821
100103,111922
100103,112023
100103,112124
100103,112225
100103,112326
100103,112427
100103,112528
100103,112600
100103,112701
100103,112802
100104,100105
100104,100108
100104,100109
100104,100110
100104,100111
100104,100113
100104,100117
100104,100120
100104,100124
100104,100126
100104,100127
100104,100128
100104,100100
100104,100103
100104,110004
100104,110105
100104,110206
100104,110307
100104,110408
100104,110509
100104,110610
100104,110711
100104,110812
100104,110913
100104,111014
100104,111115
100104,111216
100104,111317
100104,111418
100104,111519
100104,111620
100104,111721
100104,111822
100104,111923
100104,112024
100104,112125
100104,112226
100104,112327
100104,112428
100104,112500
100104,112601
100104,112702
100104,112803
100105,100106
100105,100109
100105,100110
100105,100111
100105,100112
100105,100114
100105,100118
100105,100121
100105,100125
100105,100127
100105,100128
100105,100100
100105,100101
100105,100104
100105,110005
100105,110106
100105,110207
100105,110308
100105,110409
100105,110510
100105,110611
100105,110712
100105,110813
100105,110914
100105,111015
100105,111116
100105,111217
100105,111318
100105,111419
100105,111520
100105,111621
100105,111722
100105,111823
100105,111924
100105,112025
100105,112126
100105,112227
100105,112328
100105,112400
100105,112501
100105,112602
100105,112703
100105,112804
100106,100107
100106,100110
100106,100111
100106,100112
100106,100113
100106,100115
100106,100119
100106,100122
100106,100126
100106,100128
100106,100100
100106,100101
100106,100102
100106,100105
100106,110006
100106,110107
100106,110208
100106,110309
100106,110410
100106,110511
100106,110612
100106,110713
100106,110814
100106,110915
100106,111016
100106,111117
100106,111218
100106,111319
100106,111420
100106,111521
100106,111622
100106,111723
100106,111824
100106,111925
100106,112026
100106,112127
100106,112228
100106,112300
100106,112401
100106,112502
100106,112603
100106,112704
100106,112805
100107,100108
100107,100111
100107,100112
100107,100113
100107,100114
100107,100116
100107,100120
100107,100123
100107,100127
100107,100100
100107,100101
100107,100102
100107,100103
100107,100106
100107,110007
100107,110108
100107,110209
100107,110310
100107,110411
100107,110512
100107,110613
100107,110714
100107,110815
100107,110916
100107,111017
100107,111118
100107,111219
100107,111320
100107,111421
100107,111522
100107,111623
100107,111724
100107,111825
100107,111926
100107,112027
100107,112128
100107,112200
100107,112301
100107,112402
100107,112503
100107,112604
100107,112705
100107,112806
100108,100109
100108,100112
100108,100113
100108,100114
100108,100115
100108,100117
100108,100121
100108,100124
100108,100128
100108,100101
100108,100102
100108,100103
100108,100104
100108,100107
100108,110008
100108,110109
100108,110210
100108,110311
100108,110412
100108,110513
100108,110614
100108,110715
100108,110816
100108,110917
100108,111018
100108,111119
100108,111220
100108,111321
100108,111422
100108,111523
100108,111624
100108,111725
100108,111826
100108,111927
100108,112028
100108,112100
100108,112201
100108,112302
100108,112403
100108,112504
100108,112605
100108,112706
100108,112807
100109,100110
100109,100113
100109,100114
100109,100115
100109,100116
100109,100118
100109,100122
100109,100125
100109,100100
100109,100102
100109,100103
100109,100104
100109,100105
100109,100108
100109,110009
100109,110110
100109,110211
100109,110312
100109,110413
100109,110514
100109,110615
100109,110716
100109,110817
100109,110918
100109,111019
100109,111120
100109,111221
100109,111322
100109,111423
100109,111524
100109,111625
100109,111726
100109,111827
100109,111928
100109,112000
100109,112101
100109,112202
100109,112303
100109,112404
100109,112505
100109,112606
100109,112707
100109,112808
100110,100111
100110,100114
100110,100115
100110,100116
100110,100117
100110,100119
100110,100123
100110,100126
100110,100101
100110,100103
100110,100104
100110,100105
100110,100106
100110,100109
100110,110010
100110,110111
100110,110212
100110,110313
100110,110414
100110,110515
100110,110616
100110,110717
100110,110818
100110,110919
100110,111020
100110,111121
100110,111222
100110,111323
100110,111424
100110,111525
100110,111626
100110,111727
100110,111828
100110,111900
100110,112001
100110,112102
100110,112203
100110,112304
100110,112405
100110,112506
100110,112607
100110,112708
100110,112809
100111,100112
100111,100115
100111,100116
100111,100117
100111,100118
100111,100120
100111,100124
100111,100127
100111,100102
100111,100104
100111,100105
100111,100106
100111,100107
100111,100110
100111,110011
100111,110112
100111,110213
100111,110314
100111,110415
100111,110516
100111,110617
100111,110718
100111,110819
100111,110920
100111,111021
100111,111122
100111,111223
100111,111324
100111,111425
100111,111526
100111,111627
100111,111728
100111,111800
100111,111901
100111,112002
100111,112103
100111,112204
100111,112305
100111,112406
100111,112507
100111,112608
100111,112709
100111,112810
100112,100113
100112,100116
100112,100117
100112,100118
100112,100119
100112,100121
100112,100125
100112,100128
100112,100103
100112,100105
100112,100106
100112,100107
100112,100108
100112,100111
100112,110012
100112,110113
100112,110214
100112,110315
100112,110416
100112,110517
100112,110618
100112,110719
100112,110820
100112,110921
100112,111022
100112,111123
100112,111224
100112,111325
100112,111426
100112,111527
100112,111628
100112,111700
100112,111801
100112,111902
100112,112003
100112,112104
100112,112205
100112,112306
100112,112407
100112,112508
100112,112609
100112,112710
100112,112811
100113,100114
100113,100117
100113,100118
100113,100119
100113,100120
100113,100122
100113,100126
100113,100100
100113,100104
100113,100106
100113,100107
100113,100108
100113,100109
100113,100112
100113,110013
100113,110114
100113,110215
100113,110316
100113,110417
100113,110518
100113,110619
100113,110720
100113,110821
100113,110922
100113,111023
100113,111124
100113,111225
100113,111326
100113,111427
100113,111528
100113,111600
100113,111701
100113,111802
100113,111903
100113,112004
100113,112105
100113,112206
100113,112307
100113,112408
100113,112509
100113,112610
100113,112711
100113,112812
100114,100115
100114,100118
100114,100119
100114,100120
100114,100121
100114,100123
100114,100127
100114,100101
100114,100105
100114,100107
100114,100108
100114,100109
100114,100110
100114,100113
100114,110014
100114,110115
100114,110216
100114,110317
100114,110418
100114,110519
100114,110620
100114,110721
100114,110822
100114,110923
100114,111024
100114,111125
100114,111226
100114,111327
100114,111428
100114,111500
100114,111601
100114,111702
100114,111803
100114,111904
100114,112005
100114,112106
100114,112207
100114,112308
100114,112409
100114,112510
100114,112611
100114,112712
100114,112813
100115,100116
100115,100119
100115,100120
100115,100121
100115,100122
100115,100124
100115,100128
100115,100102
100115,100106
100115,100108
100115,100109
100115,100110
100115,100111
100115,100114
100115,110015
100115,110116
100115,110217
100115,110318
100115,110419
100115,110520
100115,110621
100115,110722
100115,110823
100115,110924
100115,111025
100115,111126
100115,111227
100115,111328
100115,111400
100115,111501
100115,111602
100115,111703
100115,111804
100115,111905
100115,112006
100115,112107
100115,112208
100115,112309
100115,112410
100115,112511
100115,112612
100115,112713
100115,112814
100116,100117
100116,100120
100116,100121
100116,100122
100116,100123
100116,100125
100116,100100
100116,100103
100116,100107
100116,100109
100116,100110
100116,100111
100116,100112
100116,100115
100116,110016
100116,110117
100116,110218
100116,110319
100116,110420
100116,110521
100116,110622
100116,110723
100116,110824
100116,110925
100116,111026
100116,111127
100116,111228
100116,111300
100116,111401
100116,111502
100116,111603
100116,111704
100116,111805
100116,111906
100116,112007
100116,112108
100116,112209
100116,112310
100116,112411
100116,112512
100116,112613
100116,112714
100116,112815
100117,100118
100117,100121
100117,100122
100117,100123
100117,100124
100117,100126
100117,100101
100117,100104
100117,100108
100117,100110
100117,100111
100117,100112
100117,100113
100117,100116
100117,110017
100117,110118
100117,110219
100117,110320
100117,110421
100117,110522
100117,110623
100117,110724
100117,110825
100117,110926
100117,111027
100117,111128
100117,111200
100117,111301
100117,111402
100117,111503
100117,111604
100117,111705
100117,111806
100117,111907
100117,112008
100117,112109
100117,112210
100117,112311
100117,112412
100117,112513
100117,112614
100117,112715
100117,112816
100118,100119
100118,100122
100118,100123
100118,100124
100118,100125
100118,100127
100118,100102
100118,100105
100118,100109
100118,100111
100118,100112
100118,100113
100118,100114
100118,100117
100118,110018
100118,110119
100118,110220
100118,110321
100118,110422
100118,110523
100118,110624
100118,110725
100118,110826
100118,110927
100118,111028
100118,111100
100118,111201
100118,111302
100118,111403
100118,111504
100118,111605
100118,111706
100118,111807
100118,111908
100118,112009
100118,112110
100118,112211
100118,112312
100118,112413
100118,112514
100118,112615
100118,112716
100118,112817
100119,100120
100119,100123
100119,100124
100119,100125
100119,100126
100119,100128
100119,100103
100119,100106
100119,100110
100119,100112
100119,100113
100119,100114
100119,100115
100119,100118
100119,110019
100119,110120
100119,110221
100119,110322
100119,110423
100119,110524
100119,110625
100119,110726
100119,110827
100119,110928
100119,111000
100119,111101
100119,111202
100119,111303
100119,111404
100119,111505
100119,111606
100119,111707
100119,111808
100119,111909
100119,112010
100119,112111
100119,112212
100119,112313
100119,112414
100119,112515
100119,112616
100119,112717
100119,112818
100120,100121
100120,100124
100120,100125
100120,100126
100120,100127
100120,100100
100120,100104
100120,100107
100120,100111
100120,100113
100120,100114
100120,100115
100120,100116
100120,100119
100120,110020
100120,110121
100120,110222
100120,110323
100120,110424
100120,110525
100120,110626
100120,110727
100120,110828
100120,110900
100120,111001
100120,111102
100120,111203
100120,111304
100120,111405
100120,111506
100120,111607
100120,111708
100120,111809
100120,111910
100120,112011
100120,112112
100120,112213
100120,112314
100120,112415
100120,112516
100120,112617
100120,112718
100120,112819
100121,100122
100121,100125
100121,100126
100121,100127
100121,100128
100121,100101
100121,100105
100121,100108
100121,100112
100121,100114
100121,100115
100121,100116
100121,100117
100121,100120
100121,110021
100121,110122
100121,110223
100121,110324
100121,110425
100121,110526
100121,110627
100121,110728
100121,110800
100121,110901
100121,111002
100121,111103
100121,111204
100121,111305
100121,111406
100121,111507
100121,111608
100121,111709
100121,111810
100121,111911
100121,112012
100121,112113
100121,112214
100121,112315
100121,112416
100121,112517
100121,112618
100121,112719
100121,112820
100122,100123
100122,100126
100122,100127
100122,100128
100122,100100
100122,100102
100122,100106
100122,100109
100122,100113
100122,100115
100122,100116
100122,100117
100122,100118
100122,100121
100122,110022
100122,110123
100122,110224
100122,110325
100122,110426
100122,110527
100122,110628
100122,110700
100122,110801
100122,110902
100122,111003
100122,111104
100122,111205
100122,111306
100122,111407
100122,111508
100122,111609
100122,111710
100122,111811
100122,111912
100122,112013
100122,112114
100122,112215
100122,112316
100122,112417
100122,112518
100122,112619
100122,112720
100122,112821
100123,100124
100123,100127
100123,100128
100123,100100
100123,100101
100123,100103
100123,100107
100123,100110
100123,100114
100123,100116
100123,100117
100123,100118
100123,100119
100123,100122
100123,110023
100123,110124
100123,110225
100123,110326
100123,110427
100123,110528
100123,110600
100123,110701
100123,110802
100123,110903
100123,111004
100123,111105
100123,111206
100123,111307
100123,111408
100123,111509
100123,111610
100123,111711
100123,111812
100123,111913
100123,112014
100123,112115
100123,112216
100123,112317
100123,112418
100123,112519
100123,112620
100123,112721
100123,112822
100124,100125
100124,100128
100124,100100
100124,100101
100124,100102
100124,100104
100124,100108
100124,100111
100124,100115
100124,100117
100124,100118
100124,100119
100124,100120
100124,100123
100124,110024
100124,110125
100124,110226
100124,110327
100124,110428
100124,110500
100124,110601
100124,110702
100124,110803
100124,110904
100124,111005
100124,111106
100124,111207
100124,111308
100124,111409
100124,111510
100124,111611
100124,111712
100124,111813
100124,111914
100124,112015
100124,112116
100124,112217
100124,112318
100124,112419
100124,112520
100124,112621
100124,112722
100124,112823
100125,100126
100125,100100
100125,100101
100125,100102
100125,100103
100125,100105
100125,100109
100125,100112
100125,100116
