Source,Target
1,2
1,3
1,10
1,13
1,16
2,3
2,1
2,11
2,14
2,17
3,1
3,2
3,12
3,15
3,18
4,5
4,6
4,10
4,14
4,18
5,6
5,4
5,11
5,15
5,16
6,4
6,5
6,12
6,13
6,17
7,8
7,9
7,10
7,15
7,17
8,9
8,7
8,11
8,13
8,18
9,7
9,8
9,12
9,14
9,16
10,12
10,11
10,1
10,4
10,7
11,10
11,12
11,2
11,5
11,8
12,11
12,10
12,3
12,6
12,9
13,15
13,14
13,1
13,6
13,8
14,13
14,15
14,2
14,4
14,9
15,14
15,13
15,3
15,5
15,7
16,18
16,17
16,1
16,5
16,9
17,16
17,18
17,2
17,6
17,7
18,17
18,16
18,3
18,4
18,8
